item,case,level,level_ko,desc,blind_by_design,fp_by_design,current_focus,blind_spot,over_detect,cpk_ratio_pct,stdev_delta_pct,ks_d,meanshift_sigma,median_shift,iqr_delta_pct,p_mean,p_stdev,before_avg,before_stdev,before_cpk,after_avg,after_stdev,after_cpk
DISC_GRAIN_02_L3,DISC_GRAIN,3,L3 확실히 다름,"이산 격자가 굵어짐 (해상도 저하, μ·σ 동일)",1,0,0,1,0,97.55,2.590413,0.1407,0.0059,0.1667,-33.333376,0.895417,0.575646,4.9946,1.0456161771476453,1.592,5.0008,1.0727019590224713,1.553
DISC_GRAIN_02_L4,DISC_GRAIN,4,L4 누가 봐도 완전히 다름,"이산 격자가 굵어짐 (해상도 저하, μ·σ 동일)",1,0,1,0,0,85.26,16.386143,0.3221,0.0376,0.5,33.333312,0.436445,0.000159,5.0008,1.0451920288209589,1.594,5.0401,1.2164586899917547,1.359
DISC_TO_CONT_01_L1,DISC_TO_CONT,1,L1 차이 거의 없음,이산 → 연속 (계측 방식 변경),1,0,0,0,0,100.38,-0.29735,0.0664,0.0036,0.0229,-12.62208,0.934801,0.776821,4.9962,1.0447733096846232,1.594,5.0,1.0416666711242004,1.6
DISC_TO_CONT_01_L2,DISC_TO_CONT,2,L2 자세히 보면 다름,이산 → 연속 (계측 방식 변경),1,0,0,0,0,101.33,-1.201482,0.1199,0.0065,0.1977,-12.53216,0.882452,0.479335,4.9931,1.0543342963391211,1.579,5.0,1.0416666546082336,1.6
DISC_TO_CONT_01_L3,DISC_TO_CONT,3,L3 확실히 다름,이산 → 연속 (계측 방식 변경),1,0,0,1,0,104.03,-3.850733,0.2002,0.0018,0.1051,-34.496742,0.967972,0.88852,5.0019,1.0833849268851237,1.538,5.0,1.0416666656747746,1.6
DISC_TO_CONT_01_L4,DISC_TO_CONT,4,L4 누가 봐도 완전히 다름,이산 → 연속 (계측 방식 변경),1,0,0,1,0,114.86,-12.829156,0.3855,0.0045,0.4011,-33.112565,0.913845,0.002448,4.9946,1.1949714191319305,1.393,5.0,1.041666668648851,1.6
DISC_BIMODAL_01_L1,DISC_BIMODAL,1,L1 차이 거의 없음,이산 정규 → 이산 쌍봉,1,0,0,0,0,99.06,0.993879,0.0129,0.002,0.0,0.0,0.964226,0.810283,4.9946,1.0463237123961475,1.591,4.9967,1.0567229055820602,1.576
DISC_BIMODAL_01_L2,DISC_BIMODAL,2,L2 자세히 보면 다름,이산 정규 → 이산 쌍봉,1,0,0,0,0,100.19,-0.223952,0.0238,0.001,0.0,0.0,0.982952,0.201578,5.0003,1.0522107666554743,1.584,5.0013,1.049854319151371,1.587
DISC_BIMODAL_01_L3,DISC_BIMODAL,3,L3 확실히 다름,이산 정규 → 이산 쌍봉,1,0,0,1,0,100.19,0.084386,0.1308,0.0137,0.0,0.0,0.757578,0.0,4.9874,1.0545624729009284,1.576,5.0019,1.0554523781006566,1.579
DISC_BIMODAL_01_L4,DISC_BIMODAL,4,L4 누가 봐도 완전히 다름,이산 정규 → 이산 쌍봉,1,0,1,0,0,100.19,-0.230916,0.2002,0.0269,0.6667,33.333312,0.545453,0.0,4.9864,1.0561306259104193,1.574,5.0148,1.053691850427793,1.577
DISC_BIMODAL_02_L1,DISC_BIMODAL,1,L1 차이 거의 없음,이산 정규 → 이산 쌍봉,1,0,0,0,0,100.25,-0.348147,0.0119,0.0034,0.0,0.0,0.938723,0.876192,4.9993,1.05353969405686,1.582,4.9957,1.0498718311314994,1.586
DISC_BIMODAL_02_L2,DISC_BIMODAL,2,L2 자세히 보면 다름,이산 정규 → 이산 쌍봉,1,0,0,0,0,99.87,0.176107,0.0426,0.0059,0.0,0.0,0.894665,0.196777,5.0044,1.050716966588082,1.585,4.9982,1.0525673523516212,1.583
DISC_BIMODAL_02_L3,DISC_BIMODAL,3,L3 확실히 다름,이산 정규 → 이산 쌍봉,1,0,0,1,0,100.13,-0.211617,0.1239,0.0039,0.3333,0.0,0.930744,4e-06,5.0003,1.0606172959213915,1.571,5.0044,1.0583728453483854,1.573
DISC_BIMODAL_02_L4,DISC_BIMODAL,4,L4 누가 봐도 완전히 다름,이산 정규 → 이산 쌍봉,1,0,1,0,0,98.11,1.627327,0.1992,0.0123,0.3333,33.333312,0.7842,0.0,5.0013,1.0493415215565909,1.588,5.0142,1.0664177364664702,1.558
DISC_LEVELSHIFT_01_L1,DISC_LEVELSHIFT,1,L1 차이 거의 없음,이산값 계단 하나만큼 평행 이동,0,0,1,0,1,89.57,-0.025678,0.1794,0.4834,0.0,9.6e-05,0.0,0.444949,5.005,1.078495480136983,1.544,5.5263,1.0782185394705,1.383
DISC_LEVELSHIFT_01_L2,DISC_LEVELSHIFT,2,L2 자세히 보면 다름,이산값 계단 하나만큼 평행 이동,0,0,1,0,1,79.78,-0.82234,0.3905,0.9758,1.0,9.6e-05,0.0,0.760005,4.9905,1.088598420949141,1.528,6.0528,1.0796464412341766,1.219
DISC_LEVELSHIFT_01_L3,DISC_LEVELSHIFT,3,L3 확실히 다름,이산값 계단 하나만큼 평행 이동,0,0,1,0,0,68.58,0.027473,0.557,1.4556,1.0,9.6e-05,0.0,0.140219,5.007,1.0758857621389224,1.547,6.5731,1.0761813380036303,1.061
DISC_LEVELSHIFT_01_L4,DISC_LEVELSHIFT,4,L4 누가 봐도 완전히 다름,이산값 계단 하나만큼 평행 이동,0,0,1,0,0,58.88,-1.575915,0.6581,1.9069,2.0,9.6e-05,0.0,0.286106,4.9936,1.1073465973262915,1.503,7.1052,1.0898957531424676,0.885
DISC_SPARSE_01_L1,DISC_SPARSE,1,L1 차이 거의 없음,이산 + 한 계단에 몰림 (수준 편중),1,0,0,0,0,101.3,-1.804772,0.0178,0.0245,0.0,0.0,0.579093,0.47439,4.9972,1.139768502258343,1.461,4.9693,1.1191982795095474,1.48
DISC_SPARSE_01_L2,DISC_SPARSE,2,L2 자세히 보면 다름,이산 + 한 계단에 몰림 (수준 편중),1,0,0,0,0,99.26,0.536327,0.0168,0.0098,0.0,0.0,0.826646,0.497728,4.974,1.114762678604468,1.487,4.9631,1.1207414521414818,1.476
DISC_SPARSE_01_L3,DISC_SPARSE,3,L3 확실히 다름,이산 + 한 계단에 몰림 (수준 편중),1,0,0,1,0,99.86,-2.035003,0.0902,0.0959,0.0,-100.0,0.029688,0.000393,4.9972,1.146125830264614,1.453,4.8873,1.1228021301012916,1.451
DISC_SPARSE_01_L4,DISC_SPARSE,4,L4 누가 봐도 완전히 다름,이산 + 한 계단에 몰림 (수준 편중),1,0,0,1,0,98.72,-2.147809,0.1388,0.1596,0.0,-100.0,0.000298,2e-06,5.005,1.1258636887421312,1.479,4.8253,1.1016822853766481,1.46
POS_SEPARATE_01_L1,POS_SEPARATE,1,L1 차이 거의 없음,완전 분리 방향으로 서로 멀어짐,0,0,1,0,1,100.0,-1e-06,0.8969,3.2727,2.3306,0.856744,0.0,0.975904,4.0625,0.5729166699639237,2.364,5.9375,0.5729166654287438,2.364
POS_SEPARATE_01_L2,POS_SEPARATE,2,L2 자세히 보면 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,1,100.0,-0.0,0.999,6.5455,4.7623,1.780612,0.0,0.86678,3.125,0.5729166626486831,1.818,6.875,0.5729166613711667,1.818
POS_SEPARATE_01_L3,POS_SEPARATE,3,L3 확실히 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,0,100.0,4e-06,1.0,9.8182,7.3624,6.590618,0.0,0.685283,2.1875,0.5729166589454336,1.273,7.8125,0.5729166809743031,1.273
POS_SEPARATE_01_L4,POS_SEPARATE,4,L4 누가 봐도 완전히 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,0,99.73,0.232716,1.0,13.245,9.5054,-2.088468,0.0,0.853413,1.2528,0.5658583856669926,0.738,8.7476,0.5671752300380817,0.736
POS_SEPARATE_02_L1,POS_SEPARATE,1,L1 차이 거의 없음,완전 분리 방향으로 서로 멀어짐,0,0,1,0,1,100.0,1e-06,0.9039,3.2727,2.5559,1.685569,0.0,0.964877,4.0625,0.5729166608639783,2.364,5.9375,0.5729166658406752,2.364
POS_SEPARATE_02_L2,POS_SEPARATE,2,L2 자세히 보면 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,1,100.0,-1e-06,1.0,6.5455,4.8589,-1.281403,0.0,0.7798,3.125,0.5729166612572311,1.818,6.875,0.5729166569957851,1.818
POS_SEPARATE_02_L3,POS_SEPARATE,3,L3 확실히 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,0,100.0,4e-06,1.0,9.8182,7.1491,-2.633905,0.0,0.543973,2.1875,0.5729166559609444,1.273,7.8125,0.5729166776508231,1.273
POS_SEPARATE_02_L4,POS_SEPARATE,4,L4 누가 봐도 완전히 다름,완전 분리 방향으로 서로 멀어짐,0,0,1,0,0,100.0,0.052816,1.0,13.22,9.7879,1.501865,0.0,0.932736,1.2525,0.5669598456867291,0.736,8.7477,0.5672592893628874,0.736
POS_OVERLAP_SAME_01_L1,POS_OVERLAP_SAME,1,L1 차이 거의 없음,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,-1e-06,0.0357,0.0,0.0493,-1.054302,1.0,0.976702,5.0,1.041666673653496,1.6,5.0,1.0416666620243218,1.6
POS_OVERLAP_SAME_01_L2,POS_OVERLAP_SAME,2,L2 자세히 보면 다름,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,-1e-06,0.0208,0.0,0.0121,4.130024,1.0,0.894745,5.0,1.0416666714523304,1.6,5.0,1.041666662299431,1.6
POS_OVERLAP_SAME_02_L1,POS_OVERLAP_SAME,1,L1 차이 거의 없음,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,1e-06,0.0337,0.0,0.0491,-3.820041,1.0,0.579599,5.0,1.0416666560289554,1.6,5.0,1.0416666651228002,1.6
POS_OVERLAP_SAME_02_L2,POS_OVERLAP_SAME,2,L2 자세히 보면 다름,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,1e-06,0.0149,0.0,0.0104,1.32112,1.0,0.872717,5.0,1.0416666648221733,1.6,5.0,1.041666671002787,1.6
POS_OVERLAP_SAME_03_L1,POS_OVERLAP_SAME,1,L1 차이 거의 없음,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,0.0,0.0287,0.0,0.0253,-6.942133,1.0,0.625617,5.0,1.041666663139039,1.6,5.0,1.0416666680968119,1.6
POS_OVERLAP_SAME_03_L2,POS_OVERLAP_SAME,2,L2 자세히 보면 다름,완전히 겹침 (대조군 — 차이 없음이 정답),0,0,0,0,0,100.0,2e-06,0.0258,0.0,0.0022,3.210443,1.0,0.774382,5.0,1.0416666574047022,1.6,5.0,1.0416666755406252,1.6
POS_SHIFT_SMALL_01_L1,POS_SHIFT_SMALL,1,L1 차이 거의 없음,평균만 shift (σ 동일),0,0,0,0,0,98.31,-0.0,0.0595,0.08,0.1173,-0.879419,0.072618,0.967473,5.0,1.0416666813083146,1.6,5.0833,1.0416666767052076,1.573
POS_SHIFT_SMALL_01_L2,POS_SHIFT_SMALL,2,L2 자세히 보면 다름,평균만 shift (σ 동일),0,0,0,0,0,94.81,-2e-06,0.1209,0.25,0.1669,3.424692,0.0,0.92292,5.0,1.041666674620823,1.6,5.2604,1.041666656633402,1.517
POS_SHIFT_SMALL_01_L3,POS_SHIFT_SMALL,3,L3 확실히 다름,평균만 shift (σ 동일),0,0,1,0,0,87.5,0.0,0.2626,0.6,0.4764,-4.469475,0.0,0.587199,5.0,1.0416666427325283,1.6,5.625,1.041666647259045,1.4
POS_SHIFT_SMALL_01_L4,POS_SHIFT_SMALL,4,L4 누가 봐도 완전히 다름,평균만 shift (σ 동일),0,0,1,0,0,75.0,-1e-06,0.441,1.2,0.9046,1.406825,0.0,0.872975,5.0,1.0416666709051796,1.6,6.25,1.0416666627380742,1.2
POS_SHIFT_SMALL_02_L1,POS_SHIFT_SMALL,1,L1 차이 거의 없음,평균만 shift (σ 동일),0,0,0,0,0,98.31,1e-06,0.0565,0.08,0.0427,-6.993497,0.072618,0.581544,5.0,1.041666655436421,1.6,5.0833,1.041666665685644,1.573
POS_SHIFT_SMALL_02_L2,POS_SHIFT_SMALL,2,L2 자세히 보면 다름,평균만 shift (σ 동일),0,0,0,0,0,94.81,-1e-06,0.1288,0.25,0.1892,-4.972653,0.0,0.377741,5.0,1.0416666725295127,1.6,5.2604,1.0416666609757101,1.517
POS_SHIFT_SMALL_02_L3,POS_SHIFT_SMALL,3,L3 확실히 다름,평균만 shift (σ 동일),0,0,1,0,0,87.5,-1e-06,0.2448,0.6,0.4529,4.686583,0.0,0.716898,5.0,1.0416666753395314,1.6,5.625,1.0416666658372713,1.4
POS_SHIFT_SMALL_02_L4,POS_SHIFT_SMALL,4,L4 누가 봐도 완전히 다름,평균만 shift (σ 동일),0,0,1,0,0,75.0,2e-06,0.4381,1.2,0.94,4.854929,0.0,0.877892,5.0,1.0416666520863422,1.6,6.25,1.0416666701169108,1.2
SD_UP_01_L1,SD_UP,1,L1 차이 거의 없음,산포만 커짐,0,0,0,0,0,96.12,4.000001,0.0238,0.0,0.025,-1.843235,1.0,0.341185,5.0,1.041666653834116,1.6,5.0,1.083333335535932,1.538
SD_UP_01_L2,SD_UP,2,L2 자세히 보면 다름,산포만 커짐,0,0,0,0,0,86.19,16.000002,0.0486,0.0,0.0352,10.702347,1.0,7e-06,5.0,1.041666658866179,1.6,5.0,1.2083333452414777,1.379
SD_UP_01_L3,SD_UP,3,L3 확실히 다름,산포만 커짐,0,0,1,0,0,68.94,45.0,0.112,0.0,0.0359,47.8531,1.0,0.0,5.0,1.0416666658526772,1.6,5.0,1.5104166704562718,1.103
SD_UP_01_L4,SD_UP,4,L4 누가 봐도 완전히 다름,산포만 커짐,0,0,1,0,0,50.62,97.510287,0.1744,0.0032,0.0585,96.160701,0.96375,0.0,5.0,1.041666659346558,1.6,4.9967,2.0573988095487916,0.81
SD_UP_02_L1,SD_UP,1,L1 차이 거의 없음,산포만 커짐,0,0,0,0,0,96.12,4.000001,0.0178,0.0,0.003,2.233286,1.0,0.422044,5.0,1.04166665808902,1.6,5.0,1.0833333368971052,1.538
SD_UP_02_L2,SD_UP,2,L2 자세히 보면 다름,산포만 커짐,0,0,0,0,0,86.19,16.000001,0.0456,0.0,0.0216,16.264097,1.0,9e-06,5.0,1.041666662403416,1.6,5.0,1.2083333351702101,1.379
SD_UP_02_L3,SD_UP,3,L3 확실히 다름,산포만 커짐,0,0,1,0,0,69.06,44.827331,0.0981,0.0005,0.0079,44.694024,0.993089,0.0,5.0,1.0416666719655339,1.6,5.0005,1.5086180365222053,1.105
SD_UP_02_L4,SD_UP,4,L4 누가 봐도 완전히 다름,산포만 커짐,0,0,1,0,0,50.81,96.442927,0.1824,0.006,0.0014,118.881182,0.930561,0.0,5.0,1.041666673458171,1.6,4.9937,2.0462805029073787,0.813
SD_UP_MEAN_DOWN_01_L1,SD_UP_MEAN_DOWN,1,L1 차이 거의 없음,평균 이동 + 산포 확대 동시,0,0,0,0,0,93.25,5.0,0.0823,0.1,0.1267,4.284444,0.028539,0.132158,5.0,1.0416666647255752,1.6,4.8958,1.093749994172087,1.492
SD_UP_MEAN_DOWN_01_L2,SD_UP_MEAN_DOWN,2,L2 자세히 보면 다름,평균 이동 + 산포 확대 동시,0,0,1,0,1,79.44,18.000001,0.1338,0.3,0.2306,26.19723,0.0,0.0,5.0,1.0416666546868818,1.6,4.6875,1.2291666616200811,1.271
SD_UP_MEAN_DOWN_01_L3,SD_UP_MEAN_DOWN,3,L3 확실히 다름,평균 이동 + 산포 확대 동시,0,0,1,0,0,57.12,49.614925,0.2785,0.6987,0.5341,46.02689,0.0,0.0,5.0,1.0416666585078995,1.6,4.2722,1.5584887867974044,0.914
SD_UP_MEAN_DOWN_01_L4,SD_UP_MEAN_DOWN,4,L4 누가 봐도 완전히 다름,평균 이동 + 산포 확대 동시,0,0,1,0,0,37.12,103.729476,0.3816,1.1724,0.8565,124.840015,0.0,0.0,5.0,1.0416666742870075,1.6,3.7787,2.1221820599986185,0.594
MIX_TAIL_VS_BIMODAL_01_L1,MIX_TAIL_VS_BIMODAL,1,L1 차이 거의 없음,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,0,0,0,100.0,0.0,0.0228,0.0,0.0124,-1.238629,1.0,0.964904,5.0,1.0416666718636933,1.6,5.0,1.0416666722746222,1.6
MIX_TAIL_VS_BIMODAL_01_L2,MIX_TAIL_VS_BIMODAL,2,L2 자세히 보면 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,0,0,0,100.0,-1e-06,0.0545,0.0,0.05,10.901883,1.0,0.101846,5.0,1.041666674156648,1.6,5.0,1.041666667043937,1.6
MIX_TAIL_VS_BIMODAL_01_L3,MIX_TAIL_VS_BIMODAL,3,L3 확실히 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,1,0,0,100.0,2e-06,0.1804,0.0,0.1144,55.016341,1.0,0.0,5.0,1.0416666603235132,1.6,5.0,1.0416666829930499,1.6
MIX_TAIL_VS_BIMODAL_01_L4,MIX_TAIL_VS_BIMODAL,4,L4 누가 봐도 완전히 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,1,0,0,100.0,-1e-06,0.3181,0.0,0.6805,88.882268,1.0,0.0,5.0,1.0416666636715903,1.6,5.0,1.0416666496828493,1.6
MIX_TAIL_VS_BIMODAL_02_L1,MIX_TAIL_VS_BIMODAL,1,L1 차이 거의 없음,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,0,0,0,100.0,-1e-06,0.0208,0.0,0.0279,-0.496726,1.0,0.892469,5.0,1.041666672476645,1.6,5.0,1.0416666662987337,1.6
MIX_TAIL_VS_BIMODAL_02_L2,MIX_TAIL_VS_BIMODAL,2,L2 자세히 보면 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,0,0,0,100.0,1e-06,0.0357,0.0,0.0356,8.063498,1.0,0.299986,5.0,1.0416666579350347,1.6,5.0,1.0416666730648718,1.6
MIX_TAIL_VS_BIMODAL_02_L3,MIX_TAIL_VS_BIMODAL,3,L3 확실히 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,1,0,0,100.0,1e-06,0.1824,0.0,0.0475,53.988074,1.0,0.0,5.0,1.0416666562709866,1.6,5.0,1.041666667819911,1.6
MIX_TAIL_VS_BIMODAL_02_L4,MIX_TAIL_VS_BIMODAL,4,L4 누가 봐도 완전히 다름,"꼬리형 → 쌍봉형 (둘 다 비정규, 방식이 다름)",1,0,1,0,0,100.0,-1e-06,0.3221,0.0,0.6975,100.271516,1.0,0.0,5.0,1.0416666674858719,1.6,5.0,1.0416666546604094,1.6
MIX_UNIFORM_VS_SPIKE_01_L1,MIX_UNIFORM_VS_SPIKE,1,L1 차이 거의 없음,균등 → 스파이크 (양극단 모양),1,0,0,0,0,100.0,-1e-06,0.0476,0.0,0.0227,-8.80866,1.0,0.270298,5.0,1.0416666741421199,1.6,5.0,1.0416666590766799,1.6
MIX_UNIFORM_VS_SPIKE_01_L2,MIX_UNIFORM_VS_SPIKE,2,L2 자세히 보면 다름,균등 → 스파이크 (양극단 모양),1,0,0,0,0,100.0,0.0,0.1051,0.0,0.014,-24.623765,1.0,0.000408,5.0,1.0416666675555772,1.6,5.0,1.041666671835874,1.6
MIX_UNIFORM_VS_SPIKE_01_L3,MIX_UNIFORM_VS_SPIKE,3,L3 확실히 다름,균등 → 스파이크 (양극단 모양),1,0,1,0,0,100.0,-2e-06,0.1546,0.0,0.0412,-41.241054,1.0,0.0,5.0,1.0416666704127546,1.6,5.0,1.0416666504845478,1.6
MIX_UNIFORM_VS_SPIKE_01_L4,MIX_UNIFORM_VS_SPIKE,4,L4 누가 봐도 완전히 다름,균등 → 스파이크 (양극단 모양),1,0,1,0,0,100.0,-0.0,0.2587,0.0,0.0407,-91.276013,1.0,0.0,5.0,1.0416666725598076,1.6,5.0,1.0416666716202405,1.6
MIX_OUTLIER_VS_TAIL_01_L1,MIX_OUTLIER_VS_TAIL,1,L1 차이 거의 없음,"이탈 무리 → 연속 꼬리 (같은 σ, 다른 위험)",1,0,0,0,0,100.0,-2e-06,0.0258,0.0,0.0021,-6.182777,1.0,0.785211,5.0,1.0416666719007905,1.6,5.0,1.041666653552038,1.6
MIX_OUTLIER_VS_TAIL_01_L2,MIX_OUTLIER_VS_TAIL,2,L2 자세히 보면 다름,"이탈 무리 → 연속 꼬리 (같은 σ, 다른 위험)",1,0,0,0,0,100.0,-2e-06,0.0278,0.0,0.0018,4.050767,1.0,0.674292,5.0,1.041666686881165,1.6,5.0,1.04166666653847,1.6
MIX_OUTLIER_VS_TAIL_01_L3,MIX_OUTLIER_VS_TAIL,3,L3 확실히 다름,"이탈 무리 → 연속 꼬리 (같은 σ, 다른 위험)",1,0,0,1,0,100.0,-0.0,0.0218,0.0,0.0101,-3.776156,1.0,0.777228,5.0,1.041666664055309,1.6,5.0,1.0416666631753575,1.6
MIX_OUTLIER_VS_TAIL_01_L4,MIX_OUTLIER_VS_TAIL,4,L4 누가 봐도 완전히 다름,"이탈 무리 → 연속 꼬리 (같은 σ, 다른 위험)",1,0,0,1,0,100.0,3e-06,0.0426,0.0,0.0086,7.298606,1.0,0.542878,5.0,1.0416666516375908,1.6,5.0,1.0416666854450223,1.6
CPK_LOW_01_L1,CPK_LOW,1,L1 차이 거의 없음,평균 이동으로 Cpk 하락,0,0,0,0,0,93.75,-1e-06,0.1358,0.3,0.2468,-8.510994,0.0,0.609137,5.0,1.041666673087477,1.6,5.3125,1.041666660401837,1.5
CPK_LOW_01_L2,CPK_LOW,2,L2 자세히 보면 다름,평균 이동으로 Cpk 하락,0,0,1,0,1,84.38,-1e-06,0.3003,0.75,0.5431,-0.727086,0.0,0.711828,5.0,1.0416666745852479,1.6,5.7812,1.0416666680956708,1.35
CPK_LOW_01_L3,CPK_LOW,3,L3 확실히 다름,평균 이동으로 Cpk 하락,0,0,1,0,0,68.75,-1e-06,0.557,1.5,1.0874,-4.235326,0.0,0.787002,5.0,1.0416666820445812,1.6,6.5625,1.04166666772677,1.1
CPK_LOW_01_L4,CPK_LOW,4,L4 누가 봐도 완전히 다름,평균 이동으로 Cpk 하락,0,0,1,0,0,45.0,-2.389341,0.8216,2.6905,2.0781,7.474574,0.0,0.852605,5.0,1.0416666564736223,1.6,7.8026,1.0167776860605677,0.72
FP_LOWCPK_NOCHANGE_01_L1,FP_LOWCPK_NOCHANGE,1,L1 차이 거의 없음,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,99.27,0.069761,0.0307,0.0202,0.0004,-3.680034,0.650617,0.93317,6.5623,1.04094050519311,1.101,6.5833,1.0416666774394219,1.093
FP_LOWCPK_NOCHANGE_01_L2,FP_LOWCPK_NOCHANGE,2,L2 자세히 보면 다름,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,98.64,0.191042,0.0357,0.0407,0.0165,-0.195193,0.361368,0.841913,6.5619,1.0396804394043166,1.102,6.6042,1.0416666688423073,1.087
FP_LOWCPK_NOCHANGE_02_L1,FP_LOWCPK_NOCHANGE,1,L1 차이 거의 없음,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,99.36,-0.0,0.0327,0.02,0.0299,2.476691,0.653839,0.856099,6.5625,1.0416666738928058,1.1,6.5833,1.0416666695371075,1.093
FP_LOWCPK_NOCHANGE_02_L2,FP_LOWCPK_NOCHANGE,2,L2 자세히 보면 다름,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,98.55,0.269187,0.0396,0.0409,0.0198,4.3156,0.358916,0.779347,6.5617,1.0388701710834027,1.103,6.6042,1.0416666735407054,1.087
FP_LOWCPK_NOCHANGE_03_L1,FP_LOWCPK_NOCHANGE,1,L1 차이 거의 없음,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,99.45,-0.024141,0.0337,0.02,0.0307,-5.470197,0.6538,0.71353,6.5625,1.0416666656294042,1.1,6.5833,1.0414151976610624,1.094
FP_LOWCPK_NOCHANGE_03_L2,FP_LOWCPK_NOCHANGE,2,L2 자세히 보면 다름,[과검출] 원래 Cpk 낮음 + 변화 없음 (유의성 게이트 부재),0,1,0,0,0,98.19,0.556559,0.0535,0.0418,0.0453,2.884914,0.349257,0.493576,6.5609,1.0359012741800457,1.107,6.6042,1.0416666776653736,1.087
FP_LOWCPK_IMPROVED_01_L1,FP_LOWCPK_IMPROVED,1,L1 차이 거의 없음,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,119.5,0.394386,0.1943,0.4505,0.3545,3.701394,0.0,0.762554,7.6543,1.0367865335019206,0.754,7.1872,1.0408754719903517,0.901
FP_LOWCPK_IMPROVED_01_L2,FP_LOWCPK_IMPROVED,2,L2 자세히 보면 다름,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,138.37,0.936326,0.3617,0.9069,0.6243,-0.641139,0.0,0.695586,7.6513,1.029195915407153,0.761,6.7179,1.0388325426653846,1.053
FP_LOWCPK_IMPROVED_02_L1,FP_LOWCPK_IMPROVED,1,L1 차이 거의 없음,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,119.42,0.410623,0.2022,0.4517,0.3484,-4.61663,0.0,0.610182,7.653,1.033525382768535,0.757,7.1862,1.037769280298467,0.904
FP_LOWCPK_IMPROVED_02_L2,FP_LOWCPK_IMPROVED,2,L2 자세히 보면 다름,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,137.8,1.379355,0.3677,0.9071,0.7053,3.719826,0.0,0.524998,7.6508,1.0274938726131444,0.762,6.7188,1.0416666581864868,1.05
FP_LOWCPK_IMPROVED_03_L1,FP_LOWCPK_IMPROVED,1,L1 차이 거의 없음,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,118.35,1.230585,0.1903,0.4519,0.3279,-0.368614,0.0,0.608737,7.6502,1.0260981743134328,0.763,7.1865,1.0387251876402082,0.903
FP_LOWCPK_IMPROVED_03_L2,FP_LOWCPK_IMPROVED,2,L2 자세히 보면 다름,[과검출] 나빴다가 개선됐는데 아직 Cpk<1.33 이라 검출,0,1,0,0,0,138.52,0.957406,0.3449,0.9051,0.6827,7.834215,0.0,0.755855,7.6525,1.0317415170603614,0.758,6.7187,1.0416194702602914,1.05
FP_SD_IMPROVED_01_L1,FP_SD_IMPROVED,1,L1 차이 거의 없음,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,120.5,-16.999999,0.0644,0.0,0.0276,-18.10562,1.0,0.0,5.0,1.0416666582064804,1.6,5.0,0.8645833419181795,1.928
FP_SD_IMPROVED_01_L2,FP_SD_IMPROVED,2,L2 자세히 보면 다름,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,128.19,-21.999999,0.0694,0.0,0.0288,-18.591475,1.0,0.0,5.0,1.041666674957429,1.6,5.0,0.8125000121981855,2.051
FP_SD_IMPROVED_02_L1,FP_SD_IMPROVED,1,L1 차이 거의 없음,[과검출] 산포가 줄어 개선됐는데 |Δσ%| 절대값이라 검출,0,1,0,0,0,120.5,-16.999999,0.0624,0.0,0.0122,-19.606941,1.0,0.0,5.0,1.0416666550987108,1.6,5.0,0.8645833375838801,1.928
